276   	2.7288	6.5627e-05	0.00044668	1.8808	0.034004	13.381	0.0444
277   	2.7152	6.5562e-05	0.00044388	1.8729	0.03387	13.429	0.044269
278   	2.7017	6.55e-05	0.00044111	1.8649	0.033738	13.476	0.044138
279   	2.6882	6.5441e-05	0.00043837	1.8569	0.033605	13.524	0.044007
280   	2.6748	6.5386e-05	0.00043567	1.8489	0.033473	13.571	0.043877
281   	2.6615	6.5334e-05	0.000433	1.8409	0.033342	13.618	0.043747
282   	2.6482	6.5285e-05	0.00043035	1.8329	0.033211	13.665	0.043618
283   	2.635 	6.524e-05	0.00042774	1.8249	0.033081	13.713	0.043489
284   	2.6218	6.5197e-05	0.00042516	1.8169	0.032951	13.76 	0.04336
285   	2.6088	6.5158e-05	0.00042261	1.8089	0.032821	13.807	0.043232
286   	2.5958	6.5122e-05	0.00042009	1.8009	0.032692	13.854	0.043104
287   	2.5828	6.5088e-05	0.00041759	1.7929	0.032564	13.9  	0.042976
288   	2.5699	6.5058e-05	0.00041513	1.7849	0.032436	13.947	0.042849
289   	2.5571	6.5031e-05	0.00041269	1.7769	0.032309	13.994	0.042722
290   	2.5444	6.5007e-05	0.00041028	1.7689	0.032182	14.04 	0.042596
291   	2.5317	6.4986e-05	0.0004079	1.7609	0.032056	14.087	0.04247
292   	2.519 	6.4968e-05	0.00040555	1.7529	0.03193	14.133	0.042344
293   	2.5065	6.4953e-05	0.00040322	1.7449	0.031804	14.18 	0.042219
294   	2.494 	6.4941e-05	0.00040091	1.7369	0.031679	14.226	0.042094
295   	2.4815	6.4931e-05	0.00039864	1.7289	0.031555	14.272	0.041969
296   	2.4692	6.4925e-05	0.00039639	1.7209	0.031431	14.318	0.041845
297   	2.4568	6.4922e-05	0.00039416	1.713 	0.031308	14.364	0.041721
298   	2.4446	6.4921e-05	0.00039196	1.705 	0.031185	14.41 	0.041598
299   	2.4324	6.4924e-05	0.00038978	1.697 	0.031062	14.456	0.041475
300   	2.4203	6.4929e-05	0.00038763	1.6891	0.03094	14.502	0.041352
