# TRPV4 Microglia Simulation Results
# Time scaling: 1 ms = 1 minute real time
# Columns: time(ms), TNFa(pg/ml), TRPV4_expr, open_prob, NFkB, Cldn5, ICAM1, CCL2, ica, ina, ik, itrpv4
122.000 	4.8177  	1       	0.70001 	1.4389e-06	1       	0.30001 	0.1     	2.4784  	13.701  	-16.227 	-0.046951
123.000 	4.9508  	1       	0.70298 	1.4759e-06	1       	0.30001 	0.1     	2.4891  	13.76   	-16.296 	-0.046623
124.000 	5.0786  	1       	0.70592 	1.5136e-06	1       	0.30001 	0.1     	2.4997  	13.819  	-16.365 	-0.046302
125.000 	5.2012  	1       	0.70883 	1.5519e-06	1       	0.30001 	0.1     	2.5102  	13.876  	-16.433 	-0.045987
126.000 	5.3189  	1       	0.71171 	1.5908e-06	1       	0.30001 	0.1     	2.5206  	13.934  	-16.5   	-0.045678
127.000 	5.4317  	1       	0.71457 	1.6304e-06	1       	0.30001 	0.1     	2.5308  	13.99   	-16.567 	-0.045375
128.000 	5.54    	1       	0.71739 	1.6704e-06	1       	0.30001 	0.1     	2.541   	14.046  	-16.633 	-0.045078
129.000 	5.6437  	1       	0.72019 	1.7111e-06	1       	0.30001 	0.1     	2.5511  	14.102  	-16.698 	-0.044786
130.000 	5.7431  	1       	0.72296 	1.7522e-06	1       	0.30001 	0.1     	2.5611  	14.157  	-16.763 	-0.0445 
131.000 	5.8383  	1       	0.7257  	1.7939e-06	1       	0.30001 	0.1     	2.5709  	14.211  	-16.827 	-0.044218
132.000 	5.9294  	1       	0.72842 	1.836e-06	1       	0.30001 	0.1     	2.5807  	14.265  	-16.89  	-0.043942
133.000 	6.0166  	1       	0.73111 	1.8786e-06	1       	0.30001 	0.1     	2.5904  	14.319  	-16.953 	-0.043671
134.000 	6.1001  	1       	0.73377 	1.9216e-06	1       	0.30001 	0.1     	2.6     	14.372  	-17.015 	-0.043405
135.000 	6.1798  	1       	0.73641 	1.9651e-06	1       	0.30001 	0.1     	2.6095  	14.424  	-17.077 	-0.043144
136.000 	6.2561  	1       	0.73902 	2.009e-06	1       	0.30002 	0.1     	2.6189  	14.476  	-17.137 	-0.042887
137.000 	6.3289  	1       	0.7416  	2.0533e-06	1       	0.30002 	0.1     	2.6282  	14.527  	-17.198 	-0.042635
138.000 	6.3984  	1       	0.74416 	2.098e-06	1       	0.30002 	0.1     	2.6374  	14.578  	-17.258 	-0.042387
139.000 	6.4648  	1       	0.74669 	2.143e-06	1       	0.30002 	0.1     	2.6465  	14.628  	-17.317 	-0.042144
140.000 	6.528   	1       	0.7492  	2.1884e-06	1       	0.30002 	0.1     	2.6555  	14.678  	-17.375 	-0.041905
141.000 	6.5883  	1       	0.75168 	2.2341e-06	1       	0.30002 	0.1     	2.6645  	14.727  	-17.433 	-0.04167
142.000 	6.6457  	1       	0.75414 	2.2801e-06	1       	0.30002 	0.1     	2.6733  	14.776  	-17.491 	-0.04144
143.000 	6.7003  	1       	0.75658 	2.3265e-06	1       	0.30002 	0.1     	2.6821  	14.824  	-17.548 	-0.041213
144.000 	6.7522  	1       	0.75899 	2.3731e-06	1       	0.30002 	0.1     	2.6907  	14.872  	-17.604 	-0.04099
145.000 	6.8015  	1       	0.76137 	2.42e-06	1       	0.30002 	0.1     	2.6993  	14.92   	-17.66  	-0.040771
146.000 	6.8483  	1       	0.76373 	2.4672e-06	1       	0.30002 	0.1     	2.7078  	14.966  	-17.715 	-0.040556
147.000 	6.8927  	1       	0.76607 	2.5147e-06	1       	0.30002 	0.1     	2.7163  	15.013  	-17.769 	-0.040344
148.000 	6.9348  	1       	0.76839 	2.5624e-06	1       	0.30002 	0.1     	2.7246  	15.059  	-17.824 	-0.040136
149.000 	6.9746  	1       	0.77068 	2.6104e-06	1       	0.30002 	0.1     	2.7328  	15.104  	-17.877 	-0.039931
150.000 	7.0122  	1       	0.77295 	2.6585e-06	1       	0.30002 	0.1     	2.741   	15.149  	-17.93  	-0.03973
151.000 	7.0477  	1       	0.7752  	2.7069e-06	1       	0.30002 	0.1     	2.7491  	15.194  	-17.983 	-0.039532
152.000 	7.0812  	1       	0.77743 	2.7555e-06	1       	0.30002 	0.1     	2.7571  	15.238  	-18.035 	-0.039338
153.000 	7.1127  	1       	0.77963 	2.8043e-06	1       	0.30002 	0.1     	2.765   	15.282  	-18.086 	-0.039146
154.000 	7.1423  	1       	0.78181 	2.8533e-06	1       	0.30002 	0.1     	2.7729  	15.325  	-18.137 	-0.038958
155.000 	7.17    	1       	0.78397 	2.9025e-06	1       	0.30002 	0.1     	2.7807  	15.368  	-18.188 	-0.038773
156.000 	7.196   	1       	0.78611 	2.9518e-06	1       	0.30002 	0.1     	2.7884  	15.411  	-18.238 	-0.038591
157.000 	7.2203  	1       	0.78823 	3.0013e-06	1       	0.30002 	0.1     	2.796   	15.453  	-18.287 	-0.038412
158.000 	7.243   	1       	0.79033 	3.051e-06	1       	0.30002 	0.1     	2.8035  	15.494  	-18.336 	-0.038235
159.000 	7.264   	1       	0.7924  	3.1008e-06	1       	0.30002 	0.1     	2.811   	15.535  	-18.385 	-0.038062
160.000 	7.2835  	1       	0.79446 	3.1507e-06	1       	0.30002 	0.1     	2.8184  	15.576  	-18.433 	-0.037891
161.000 	7.3015  	1       	0.79649 	3.2008e-06	1       	0.30003 	0.1     	2.8257  	15.617  	-18.48  	-0.037723
162.000 	7.3181  	1       	0.79851 	3.251e-06	1       	0.30003 	0.1     	2.833   	15.657  	-18.527 	-0.037558
163.000 	7.3333  	1       	0.8005  	3.3013e-06	1       	0.30003 	0.1     	2.8402  	15.696  	-18.574 	-0.037395
164.000 	7.3471  	1       	0.80248 	3.3517e-06	1       	0.30003 	0.1     	2.8473  	15.736  	-18.62  	-0.037235
165.000 	7.3597  	1       	0.80443 	3.4022e-06	1       	0.30003 	0.1     	2.8543  	15.774  	-18.666 	-0.037077
166.000 	7.371   	1       	0.80637 	3.4528e-06	1       	0.30003 	0.1     	2.8613  	15.813  	-18.711 	-0.036922
167.000 	7.3811  	1       	0.80829 	3.5036e-06	1       	0.30003 	0.1     	2.8682  	15.851  	-18.756 	-0.036769
168.000 	7.3901  	1       	0.81018 	3.5544e-06	1       	0.30003 	0.1     	2.875   	15.889  	-18.8   	-0.036618
169.000 	7.3979  	1       	0.81206 	3.6053e-06	1       	0.30003 	0.1     	2.8818  	15.926  	-18.844 	-0.03647
170.000 	7.4047  	1       	0.81393 	3.6562e-06	1       	0.30003 	0.1     	2.8885  	15.963  	-18.888 	-0.036324
171.000 	7.4104  	1       	0.81577 	3.7073e-06	1       	0.30003 	0.1     	2.8951  	15.999  	-18.931 	-0.036181
172.000 	7.4151  	1       	0.81759 	3.7584e-06	1       	0.30003 	0.1     	2.9017  	16.036  	-18.973 	-0.036039
173.000 	7.4189  	1       	0.8194  	3.8095e-06	1       	0.30003 	0.1     	2.9082  	16.071  	-19.015 	-0.0359 
174.000 	7.4217  	1       	0.82119 	3.8608e-06	1       	0.30003 	0.1     	2.9146  	16.107  	-19.057 	-0.035762
175.000 	7.4236  	1       	0.82296 	3.912e-06	1       	0.30003 	0.1     	2.921   	16.142  	-19.099 	-0.035627
176.000 	7.4247  	1       	0.82471 	3.9633e-06	1       	0.30003 	0.1     	2.9273  	16.177  	-19.14  	-0.035494
177.000 	7.4249  	1       	0.82644 	4.0147e-06	0.99999 	0.30003 	0.1     	2.9335  	16.211  	-19.18  	-0.035363
178.000 	7.4243  	1       	0.82816 	4.0661e-06	0.99999 	0.30003 	0.1     	2.9397  	16.245  	-19.22  	-0.035234
179.000 	7.4229  	1       	0.82986 	4.1176e-06	0.99999 	0.30003 	0.1     	2.9458  	16.279  	-19.26  	-0.035106
180.000 	7.4208  	1       	0.83155 	4.169e-06	0.99999 	0.30003 	0.1     	2.9519  	16.313  	-19.299 	-0.034981
181.000 	7.4179  	1       	0.83322 	4.2205e-06	0.99999 	0.30003 	0.1     	2.9579  	16.346  	-19.338 	-0.034857
182.000 	7.4144  	1       	0.83487 	4.272e-06	0.99999 	0.30003 	0.1     	2.9638  	16.378  	-19.377 	-0.034735
183.000 	7.4101  	1       	0.8365  	4.3236e-06	0.99999 	0.30003 	0.1     	2.9697  	16.411  	-19.415 	-0.034615
184.000 	7.4053  	1       	0.83812 	4.3751e-06	0.99999 	0.30003 	0.1     	2.9755  	16.443  	-19.453 	-0.034497
185.000 	7.3998  	1       	0.83972 	4.4267e-06	0.99999 	0.30003 	0.1     	2.9813  	16.475  	-19.491 	-0.03438
186.000 	7.3937  	1       	0.84131 	4.4783e-06	0.99999 	0.30004 	0.1     	2.987   	16.506  	-19.528 	-0.034266
187.000 	7.387   	1       	0.84288 	4.5299e-06	0.99999 	0.30004 	0.1     	2.9927  	16.538  	-19.564 	-0.034152
188.000 	7.3798  	1       	0.84444 	4.5815e-06	0.99999 	0.30004 	0.1     	2.9983  	16.568  	-19.601 	-0.034041
189.000 	7.3721  	1       	0.84598 	4.6331e-06	0.99999 	0.30004 	0.1     	3.0038  	16.599  	-19.637 	-0.033931
190.000 	7.3638  	1       	0.8475  	4.6847e-06	0.99999 	0.30004 	0.1     	3.0093  	16.629  	-19.672 	-0.033822
191.000 	7.355   	1       	0.84901 	4.7363e-06	0.99999 	0.30004 	0.1     	3.0147  	16.659  	-19.708 	-0.033715
192.000 	7.3458  	1       	0.85051 	4.7878e-06	0.99999 	0.30004 	0.1     	3.0201  	16.689  	-19.743 	-0.03361
193.000 	7.3361  	1       	0.85199 	4.8394e-06	0.99999 	0.30004 	0.1     	3.0254  	16.718  	-19.777 	-0.033506
194.000 	7.326   	1       	0.85345 	4.891e-06	0.99999 	0.30004 	0.1     	3.0307  	16.747  	-19.812 	-0.033403
195.000 	7.3154  	1       	0.8549  	4.9426e-06	0.99999 	0.30004 	0.1     	3.0359  	16.776  	-19.845 	-0.033302
196.000 	7.3044  	1       	0.85634 	4.9941e-06	0.99999 	0.30004 	0.1     	3.0411  	16.805  	-19.879 	-0.033203
197.000 	7.2931  	1       	0.85776 	5.0456e-06	0.99999 	0.30004 	0.1     	3.0462  	16.833  	-19.912 	-0.033105
198.000 	7.2813  	1       	0.85917 	5.0971e-06	0.99999 	0.30004 	0.1     	3.0513  	16.861  	-19.945 	-0.033008
199.000 	7.2692  	1       	0.86057 	5.1486e-06	0.99999 	0.30004 	0.1     	3.0563  	16.889  	-19.978 	-0.032912
200.000 	7.2568  	1       	0.86195 	5.2001e-06	0.99999 	0.30004 	0.1     	3.0613  	16.916  	-20.01  	-0.032818
201.000 	7.244   	1       	0.86331 	5.2515e-06	0.99999 	0.30004 	0.1     	3.0662  	16.943  	-20.042 	-0.032725
202.000 	7.2309  	1       	0.86467 	5.3029e-06	0.99999 	0.30004 	0.1     	3.0711  	16.97   	-20.074 	-0.032633
203.000 	7.2175  	1       	0.86601 	5.3543e-06	0.99999 	0.30004 	0.1     	3.0759  	16.997  	-20.105 	-0.032543
204.000 	7.2038  	1       	0.86733 	5.4056e-06	0.99999 	0.30004 	0.1     	3.0806  	17.023  	-20.136 	-0.032454
205.000 	7.1898  	1       	0.86865 	5.457e-06	0.99999 	0.30004 	0.1     	3.0854  	17.049  	-20.167 	-0.032366
206.000 	7.1756  	1       	0.86995 	5.5082e-06	0.99999 	0.30004 	0.1     	3.0901  	17.075  	-20.197 	-0.032279
207.000 	7.161   	1       	0.87124 	5.5595e-06	0.99999 	0.30004 	0.1     	3.0947  	17.1    	-20.227 	-0.032193
208.000 	7.1463  	1       	0.87251 	5.6107e-06	0.99999 	0.30004 	0.1     	3.0993  	17.126  	-20.257 	-0.032109
